1	東	端	東一	東	德紅
3239	褥	泥	沃	沃	内沃
3240	傶	精	沃	沃	將毒
3241	襮	幫	沃	沃	博沃
3242	濼	來	沃	沃	盧毒
3243	𤛹	疑	沃	沃	五沃
3244	燭	章	燭	燭	之欲
3245	玉	疑	燭	燭	魚欲
3246	旭	曉	燭	燭	許玉
3247	輂	見	燭	燭	居玉
3248	局	羣	燭	燭	渠玉
3249	蜀	常	燭	燭	市玉
3250	觸	昌	燭	燭	尺玉
3251	辱	日	燭	燭	而蜀
3252	束	書	燭	燭	書玉
3253	欲	以	燭	燭	余蜀
3254	躅	澄	燭	燭	直録
3255	録	來	燭	燭	力玉
3256	曲	溪	燭	燭	丘玉
3257	瘃	知	燭	燭	陟玉
3258	足	精	燭	燭	即玉
3259	贖	船	燭	燭	神蜀
3260	幞	並	燭	燭	房玉
3261	促	清	燭	燭	七玉
3262	續	邪	燭	燭	似足
3263	粟	心	燭	燭	相玉
3264	䪁	幫	燭	燭	封曲
3265	梀	徹	燭	燭	丑玉
3266	覺	見	覺	覺	古岳
3267	嶽	疑	覺	覺	五角
3268	浞	崇	覺	覺	士角
3269	捉	莊	覺	覺	側角
3270	朔	生	覺	覺	所角
3271	斲	知	覺	覺	竹角
3272	剥	幫	覺	覺	北角
3273	邈	明	覺	覺	莫角
3274	雹	並	覺	覺	蒲角
3275	璞	滂	覺	覺	匹角
3276	㱿	溪	覺	覺	苦角
3277	濁	澄	覺	覺	直角
3278	渥	影	覺	覺	於角
3279	搦	孃	覺	覺	女角
3280	逴	徹	覺	覺	敕角
3281	犖	來	覺	覺	吕角
3282	學	匣	覺	覺	胡覺
3283	㕰	曉	覺	覺	許角
3284	娖	初	覺	覺	測角
3285	質	章	質開	質	之日
3286	日	日	質開	質	人質
3287	實	船	質開	質	神質
3288	秩	澄	質開	質	直一
3289	悉	心	質開	質	息七
3290	一	影	質A	質A	於悉
3291	七	清	質開	質	親吉
3292	匹	滂	質A	質A	譬吉
3293	吉	見	質A	質A	居質
3294	暱	孃	質開	質	尼質
3295	逸	以	質開	質	夷質
3296	詰	溪	質A	質A	去吉
3297	欯	曉	質A	質A	許吉
3298	抶	徹	質開	質	丑栗
3299	栗	來	質開	質	力質
3300	窒	知	質開	質	陟栗
3301	疾	從	質開	質	秦悉
3302	㓼	初	櫛	櫛	初栗
3303	失	書	質開	質	式質
3304	堲	精	質開	質	資悉
3305	蜜	明	質A	質A	彌畢
3306	必	幫	質A	質A	卑吉
3307	姞	羣	質B開	質B	巨乙
3308	邲	並	質A	質A	毗必
3309	䫻	云	質合	質	于筆
3310	率	生	術	術	所律
3311	叱	昌	質開	質	昌栗
3312	𪗨	崇	櫛	櫛	仕叱
3313	密	明	質B開	質B	美畢
3314	弼	並	質B開	質B	房密
3315	乙	影	質B開	質B	於筆
3316	耴	疑	質B開	質B	魚乙
3317	筆	幫	質B開	質B	鄙密
3318	茁	知	術	術	徵筆
3319	肸	曉	質B開	質B	羲乙
3320	曁	見	質B開	質B	居乙
3321	蛭	知	質開	質	丁悉
3322	獝	曉	術A	術A	況必
3323	術	船	術	術	食聿
3324	橘	見	術A	術A	居聿
3325	崒	從	術	術	慈䘏
3326	聿	以	術	術	餘律
3327	卒	精	術	術	子聿
3328	䘏	心	術	術	辛聿
3329	律	來	術	術	吕䘏
3330	黜	徹	術	術	丑律
3331	㤕	知	術	術	竹律
3332	术	澄	術	術	直律
3333	出	昌	術	術	赤律
3334	焌	清	術	術	倉聿
3335	𠭴	莊	術	術	側律
3336	䎉	曉	質B合	質B	許聿
3337	櫛	莊	櫛	櫛	阻瑟
3338	瑟	生	櫛	櫛	所櫛
3339	𪗨	崇	櫛	櫛	崱瑟
3340	物	明	物	物	文弗
3341	弗	幫	物	物	分勿
3342	鬱	影	物	物	紆物
3343	𠀔	見	物	物	九勿
3344	屈	溪	物	物	區勿
3345	倔	羣	物	物	衢物
3346	佛	並	物	物	符弗
3347	䬍	曉	物	物	許勿
3348	䬑	云	物	物	王勿
3349	拂	滂	物	物	敷勿
3350	崛	疑	物	物	魚勿
3351	迄	曉	迄	迄	許訖
3352	訖	見	迄	迄	居乙
3353	疙	疑	迄	迄	魚迄
3354	䞘	羣	迄	迄	其迄
3355	乞	溪	迄	迄	去訖
3356	月	疑	月合	月	魚厥
3357	伐	並	月合	月	房越
3358	越	云	月合	月	王伐
3359	厥	見	月合	月	居月
3360	𡡕	影	月合	月	於月
3361	𧤼	羣	月合	月	其月
3362	闕	溪	月合	月	去月
3363	髮	幫	月合	月	方伐
3364	韤	明	月合	月	望發
3365	䬂	曉	月合	月	許月
3366	謁	影	月開	月	於歇
3367	歇	曉	月開	月	許竭
3368	訐	見	月開	月	居竭
3369	𢷒	羣	月開	月	其謁
3370	㤄	滂	月合	月	拂伐
3371	钀	疑	月開	月	語訐
3372	没	明	沒	沒	莫勃
3373	𣅝	透	沒	沒	土骨
3374	骨	見	沒	沒	古忽
3375	勃	並	沒	沒	蒲没
3376	咄	端	沒	沒	當没
3377	宊	透	沒	沒	他骨
3378	突	定	沒	沒	陀骨
3379	𩑦	影	沒	沒	烏没
3380	忽	曉	沒	沒	呼骨
3381	兀	疑	沒	沒	五忽
3382	䪬	滂	沒	沒	普没
3383	𠀽	來	沒	沒	勒没
3384	窟	溪	沒	沒	苦骨
3385	訥	泥	沒	沒	内骨
3386	窣	心	沒	沒	蘇骨
3387	猝	清	沒	沒	倉没
3388	捽	從	沒	沒	昨没
3389	麧	匣	麧	麧	下没
3390	搰	匣	沒	沒	戸骨
3391	卒	精	沒	沒	臧没
3392	曷	匣	曷	曷	胡葛
3393	䫘	曉	曷	曷	許葛
3394	怛	端	曷	曷	當割
3395	闥	透	曷	曷	他達
3396	遏	影	曷	曷	烏葛
3397	剌	來	曷	曷	盧達
3398	渴	溪	曷	曷	苦曷
3399	達	定	曷	曷	唐割
3400	巀	從	曷	曷	才割
3401	嶭	疑	曷	曷	五割
3402	葛	見	曷	曷	古達
3403	躠	心	曷	曷	桑割
3404	攃	清	曷	曷	七曷
3405	捺	泥	曷	曷	奴曷
3406	䔾	明	曷	曷	矛割
3407	末	明	末	末	莫撥
3408	枂	疑	末	末	五活
3409	柮	從	末	末	藏活
3410	撥	幫	末	末	北末
3411	䰖	精	曷	曷	姊末
3412	括	見	末	末	古活
3413	闊	溪	末	末	苦栝
3414	活	匣	末	末	戸括
3415	奪	定	末	末	徒活
3416	豁	曉	末	末	呼括
3417	斡	影	末	末	烏括
3418	繓	精	末	末	子括
3419	鏺	滂	末	末	普活
3420	侻	透	末	末	他括
3421	捋	來	末	末	郎括
3422	掇	端	末	末	丁括
3423	撮	清	末	末	倉括
3424	跋	並	末	末	蒲撥
3425	黠	匣	鎋開	鎋	胡八
3426	札	莊	鎋開	鎋	側八
3427	拔	並	鎋開	鎋	蒲八
3428	𤫶	溪	鎋開	鎋	恪八
3429	滑	匣	鎋合	鎋	戸八
3430	八	幫	鎋開	鎋	博拔
3431	窡	知	鎋合	鎋	丁滑
3432	婠	影	鎋合	鎋	烏八
3433	豽	孃	鎋合	鎋	女滑
3434	𪙻	初	鎋開	鎋	初八
3435	劀	見	鎋合	鎋	古滑
3436	戛	見	鎋開	鎋	古黠
3437	軋	影	鎋開	鎋	烏黠
3438	殺	生	鎋開	鎋	所八
3439	㑻	明	鎋開	鎋	莫八
3440	傄	曉	鎋合	鎋	呼八
3441	痆	孃	鎋開	鎋	女黠
3442	𦤙	疑	鎋合	鎋	五滑
3443	䯇	溪	鎋合	鎋	口滑
3444	汃	滂	鎋開	鎋	普八
3445	茁	莊	鎋合	鎋	鄒滑
3446	鎋	匣	黠開	黠	胡瞎
3447	𪆰	影	黠開	黠	乙鎋
3448	齾	疑	黠開	黠	五鎋
3449	刹	初	黠開	黠	初鎋
3450	𥴭	溪	黠開	黠	枯鎋
3451	瞎	曉	黠開	黠	許鎋
3452	獺	徹	黠開	黠	他鎋
3453	刮	見	黠合	黠	古䫄
3454	頢	匣	黠合	黠	下刮
3455	䫄	徹	黠合	黠	丑刮
3456	鵽	知	黠合	黠	丁刮
3457	刷	生	黠合	黠	數刮
3458	刖	疑	黠合	黠	五刮
3459	䵵	初	黠合	黠	初刮
3460	𥗥	明	黠開	黠	莫鎋
3461	妠	孃	黠合	黠	女刮
3462	捌	幫	黠開	黠	百鎋
3463	𪈟	見	黠開	黠	古鎋
3464	𨰉	崇	黠開	黠	查鎋
3465	哳	知	黠開	黠	陟鎋
3466	𩭿	日	黠開	黠	而轄
3467	屑	心	屑開	屑	先結
3468	切	清	屑開	屑	千結
3469	結	見	屑開	屑	古屑
3470	節	精	屑開	屑	子結
3471	血	曉	屑合	屑	呼決
3472	闋	溪	屑合	屑	苦穴
3473	玦	見	屑合	屑	古穴
3474	穴	匣	屑合	屑	胡決
3475	抉	影	屑合	屑	於決
3476	姪	定	屑開	屑	徒結
3477	鐵	透	屑開	屑	他結
3478	纈	匣	屑開	屑	胡結
3479	涅	泥	屑開	屑	奴結
3480	𢧵	從	屑開	屑	昨結
3481	齧	疑	屑開	屑	五結
3482	蔑	明	屑開	屑	莫結
3483	㢼	幫	屑開	屑	方結
3484	噎	影	屑開	屑	烏結
3485	猰	溪	屑開	屑	苦結
3486	𡘐	曉	屑開	屑	虎結
3487	撆	滂	屑開	屑	普蔑
3488	蹩	並	屑開	屑	蒲結
3489	窒	端	屑開	屑	丁結
3490	𥸸	來	屑開	屑	練結
3491	薛	心	薛開	薛	私列
3492	列	來	薛開	薛	良辥
3493	哲	知	薛開	薛	陟列
3494	傑	羣	薛B開	薛B	渠列
3495	熱	日	薛開	薛	如列
3496	晢	章	薛開	薛	旨熱
3497	舌	船	薛開	薛	食列
3498	折	常	薛開	薛	常列
3499	孼	疑	薛B開	薛B	魚列
3500	滅	明	薛A開	薛A	亡列
3501	朅	溪	薛B開	薛B	丘竭
3502	鷩	幫	薛A開	薛A	并列
3503	絕	從	薛合	薛	情雪
3504	蕝	精	薛合	薛	子悅
3505	雪	心	薛合	薛	相絕
3506	𤿫	徹	薛合	薛	丑悅
3507	悅	以	薛合	薛	弋雪
3508	缺	溪	薛A合	薛A	傾雪
3509	噦	影	薛B合	薛B	乙劣
3510	爇	日	薛合	薛	如劣
3511	說	書	薛合	薛	失爇
3512	拙	章	薛合	薛	職悅
3513	歠	昌	薛合	薛	昌悅
3514	輟	知	薛合	薛	陟劣
3515	劣	來	薛合	薛	力輟
3516	瞥	滂	薛A開	薛A	芳滅
3517	别	並	薛B開	薛B	皮列
3518	轍	澄	薛開	薛	直列
3519	䇷	幫	薛B開	薛B	方别
3520	㕞	生	薛合	薛	所劣
3521	孑	見	薛B開	薛B	居列
3522	設	書	薛開	薛	識列
3523	呐	孃	薛合	薛	女劣
3524	𥄎	曉	薛B合	薛B	許劣
3525	妜	影	薛A合	薛A	於悅
3526	蹶	見	薛B合	薛B	紀劣
3527	茁	莊	薛合	薛	側劣
3528	膬	清	薛合	薛	七絕
3529	蠽	精	薛開	薛	姉列
3530	榝	生	薛開	薛	山列
3531	焆	影	薛B開	薛B	於列
3532	屮	徹	薛開	薛	丑列
3533	娎	曉	薛B開	薛B	許列
3534	啜	昌	薛合	薛	姝雪
3535	㔍	初	薛開	薛	廁列
3536	㿱	邪	薛合	薛	寺絕
3537	掣	昌	薛開	薛	昌列
3538	抴	以	薛開	薛	羊列
3539	𨵊	崇	薛開	薛	士列
3540	藥	以	藥開	藥	以灼
3541	略	來	藥開	藥	離灼
3542	腳	見	藥開	藥	居勺
3543	灼	章	藥開	藥	之若
3544	爍	書	藥開	藥	書藥
3545	若	日	藥開	藥	而灼
3546	綽	昌	藥開	藥	昌約
3547	約	影	藥開	藥	於略
3548	卻	溪	藥開	藥	去約
3549	虐	疑	藥開	藥	魚約
3550	妁	常	藥開	藥	市若
3551	㲋	徹	藥開	藥	丑略
3552	削	心	藥開	藥	息約
3553	斮	莊	藥開	藥	側略
3554	爵	精	藥開	藥	即略
3555	皭	從	藥開	藥	在爵
3556	鵲	清	藥開	藥	七雀
3557	噱	羣	藥開	藥	其虐
3558	嬳	影	藥合	藥	憂縛
3559	縛	並	藥合	藥	符钁
3560	䂄	曉	藥合	藥	許縛
3561	籰	云	藥合	藥	王縛
3562	玃	見	藥合	藥	居縛
3563	芍	知	藥開	藥	張略
3564	著	澄	藥開	藥	直略
3565	躩	溪	藥合	藥	丘縛
3566	戄	羣	藥合	藥	具籰
3567	逽	孃	藥開	藥	女略
3568	𩅿	滂	藥合	藥	孚縛
3569	謔	曉	藥開	藥	虚約
3570	鐸	定	鐸開	鐸	徒落
3571	莫	明	鐸開	鐸	慕各
3572	落	來	鐸開	鐸	盧各
3573	託	透	鐸開	鐸	他各
3574	作	精	鐸開	鐸	則落
3575	錯	清	鐸開	鐸	倉各
3576	各	見	鐸開	鐸	古落
3577	恪	溪	鐸開	鐸	苦各
3578	咢	疑	鐸開	鐸	五各
3579	𩔈	滂	鐸開	鐸	匹各
3580	惡	影	鐸開	鐸	烏各
3581	泊	並	鐸開	鐸	傍各
3582	𦞦	曉	鐸開	鐸	呵各
3583	索	心	鐸開	鐸	蘇各
3584	涸	匣	鐸開	鐸	下各
3585	昨	從	鐸開	鐸	在各
3586	博	幫	鐸開	鐸	補各
3587	諾	泥	鐸開	鐸	奴各
3588	霍	曉	鐸合	鐸	虚郭
3589	郭	見	鐸合	鐸	古博
3590	雘	影	鐸合	鐸	烏郭
3591	穫	匣	鐸合	鐸	胡郭
3592	廓	溪	鐸合	鐸	苦郭
3593	瓁	疑	鐸合	鐸	五郭
3594	硦	來	鐸合	鐸	盧穫
3595	㘀	精	鐸合	鐸	祖郭
3596	陌	明	陌二開	陌	莫白
3597	磔	知	陌二開	陌	陟格
3598	白	並	陌二開	陌	傍陌
3599	伯	幫	陌二開	陌	博陌
3600	劇	羣	陌三開	陌	奇逆
3601	戟	見	陌三開	陌	几劇
3602	𡩡	生	陌三開	陌	山戟
3603	柵	初	陌三開	陌	測戟
3604	嚄	匣	陌二合	陌	胡伯
3605	嘖	莊	陌二開	陌	側伯
3606	齚	崇	陌二開	陌	鋤陌
3607	隙	溪	陌三開	陌	綺戟
3608	額	疑	陌二開	陌	五陌
3609	逆	疑	陌三開	陌	宜戟
3610	客	溪	陌二開	陌	苦格
3611	啞	影	陌二開	陌	烏格
3612	虩	曉	陌三開	陌	許郤
3613	𡍩	徹	陌二開	陌	丑格
3614	䪝	影	陌二合	陌	乙白
3615	拍	滂	陌二開	陌	普伯
3616	赫	曉	陌二開	陌	呼格
3617	垎	匣	陌二開	陌	胡格
3618	格	見	陌二開	陌	古伯
3619	謋	曉	陌二合	陌	虎伯
3620	宅	澄	陌二開	陌	場伯
3621	虢	見	陌二合	陌	古伯
3622	擭	影	陌三合	陌	一虢
3623	蹃	孃	陌二開	陌	女白
3624	𧍕	溪	陌二合	陌	丘擭
3625	欂	並	陌三開	陌	弼戟
3626	麥	明	麥開	麥	莫獲
3627	獲	匣	麥合	麥	胡麥
3628	蟈	見	麥合	麥	古獲
3629	檗	幫	麥開	麥	博厄
3630	䌟	並	麥開	麥	蒲革
3631	賾	崇	麥開	麥	士革
3632	責	莊	麥開	麥	側革
3633	䞰	崇	麥合	麥	査獲
3634	策	初	麥開	麥	楚革
3635	礊	溪	麥開	麥	楷革
3636	剨	曉	麥合	麥	呼麥
3637	覈	匣	麥開	麥	下革
3638	隔	見	麥開	麥	古核
3639	摘	知	麥開	麥	陟革
3640	戹	影	麥開	麥	於革
3641	栜	生	麥開	麥	山責
3642	𢶉	滂	麥開	麥	普麥
3643	虉	疑	麥開	麥	五革
3644	礐	來	麥開	麥	力摘
3645	㩇	莊	麥合	麥	簪摑
3646	𢷾	生	麥合	麥	砂獲
3647	𧾛	羣	麥合	麥	求獲
3648	疒	孃	麥開	麥	尼戹
3649	昔	心	昔開	昔	思積
3650	積	精	昔開	昔	資昔
3651	益	影	昔A開	昔A	伊昔
3652	繹	以	昔開	昔	羊益
3653	釋	書	昔開	昔	施隻
3654	尺	昌	昔開	昔	昌石
3655	石	常	昔開	昔	常隻
3656	隻	章	昔開	昔	之石
3657	擲	澄	昔開	昔	直炙
3658	皵	清	昔開	昔	七迹
3659	席	邪	昔開	昔	祥易
3660	籍	從	昔開	昔	秦昔
3661	擗	並	昔A開	昔A	房益
3662	役	以	昔合	昔	營隻
3663	瞁	曉	昔A合	昔A	許役
3664	辟	幫	昔A開	昔A	必益
3665	僻	滂	昔A開	昔A	芳辟
3666	麝	船	昔開	昔	食亦
3667	碧	幫	陌三開	陌	彼役
3668	𪐏	知	昔開	昔	竹益
3669	彳	徹	昔開	昔	丑亦
3670	𦳮	章	昔合	昔	之役
3671	𥄎	清	昔合	昔	七役
3672	錫	心	錫開	錫	先擊
3673	激	見	錫開	錫	古歷
3674	霹	滂	錫開	錫	普擊
3675	靂	來	錫開	錫	郎擊
3676	的	端	錫開	錫	都歷
3677	檄	匣	錫開	錫	胡狄
3678	鷁	疑	錫開	錫	五歷
3679	荻	定	錫開	錫	徒歷
3680	逖	透	錫開	錫	他歷
3681	績	精	錫開	錫	則歷
3682	燩	溪	錫開	錫	苦擊
3683	惄	泥	錫開	錫	奴歷
3684	寂	從	錫開	錫	前歷
3685	覓	明	錫開	錫	莫狄
3686	甓	並	錫開	錫	扶歷
3687	壁	幫	錫開	錫	北激
3688	闃	溪	錫合	錫	苦鶪
3689	郹	見	錫合	錫	古闃
3690	戚	清	錫開	錫	倉歷
3691	赥	曉	錫開	錫	許激
3692	𥍟	曉	錫合	錫	呼狊
3693	𣤩	徹	錫開	錫	丑歷
3694	職	章	職開	職	之翼
3695	直	澄	職開	職	除力
3696	力	來	職開	職	林直
3697	敕	徹	職開	職	恥力
3698	陟	知	職開	職	竹力
3699	食	船	職開	職	乗力
3700	息	心	職開	職	相即
3701	寔	常	職開	職	常職
3702	識	書	職開	職	賞職
3703	赩	曉	職開	職	許極
3704	崱	崇	職開	職	士力
3705	極	羣	職開	職	渠力
3706	匿	孃	職開	職	女力
3707	測	初	職開	職	初力
3708	憶	影	職開	職	於力
3709	色	生	職開	職	所力
3710	䩯	溪	職開	職	丘力
3711	殛	見	職開	職	紀力
3712	弋	以	職開	職	與職
3713	即	精	職開	職	子力
3714	逼	幫	職開	職	彼側
3715	域	云	職合	職	雨逼
3716	洫	曉	職合	職	況逼
3717	堛	滂	職開	職	芳逼
3718	稄	莊	職開	職	阻力
3719	愎	並	職開	職	符逼
3720	嶷	疑	職開	職	魚力
3721	堲	從	職開	職	秦力
3722	𡮞	知	職開	職	丁力
3723	䁇	明	職開	職	亡逼
3724	瀷	昌	職開	職	昌力
3725	德	端	德開	德	多則
3726	則	精	德開	德	子德
3727	勒	來	德開	德	盧則
3728	忒	透	德開	德	他德
3729	刻	溪	德開	德	苦得
3730	特	定	德開	德	徒得
3731	黑	曉	德開	德	呼北
3732	墨	明	德開	德	莫北
3733	賊	從	德開	德	昨則
3734	塞	心	德開	德	蘇則
3735	北	幫	德開	德	博墨
3736	菔	並	德開	德	蒲北
3737	或	匣	德合	德	胡國
3738	國	見	德合	德	古或
3739	餩	影	德開	德	愛黑
3740	劾	匣	德開	德	胡得
3741	䘅	泥	德開	德	奴勒
3742	裓	見	德開	德	古得
3743	墄	清	德開	德	七則
3744	覆	滂	德開	德	匹北
3745	𢃤	曉	德合	德	呼或
3746	緝	清	緝	緝	七入
3747	十	常	緝	緝	是執
3748	執	章	緝	緝	之入
3749	習	邪	緝	緝	似入
3750	集	從	緝	緝	秦入
3751	入	日	緝	緝	人執
3752	揖	影	緝A	緝A	伊入
3753	溼	書	緝	緝	失入
3754	㗱	精	緝	緝	子入
3755	及	羣	緝B	緝B	其立
3756	蟄	澄	緝	緝	直立
3757	縶	知	緝	緝	陟立
3758	立	來	緝	緝	力入
3759	急	見	緝B	緝B	居立
3760	岌	疑	緝B	緝B	魚及
3761	泣	溪	緝B	緝B	去急
3762	𩎕	心	緝	緝	先立
3763	歰	生	緝	緝	色立
3764	吸	曉	緝B	緝B	許及
3765	戢	莊	緝	緝	阻立
3766	邑	影	緝B	緝B	於汲
3767	湁	徹	緝	緝	丑入
3768	煜	云	緝	緝	爲立
3769	熠	以	緝	緝	羊入
3770	孨	孃	緝	緝	尼立
3771	霵	崇	緝	緝	仕戢
3772	𩾳	並	緝B	緝B	皮及
3773	鵖	幫	緝B	緝B	彼及
3774	㞚	初	緝	緝	初戢
3775	卙	昌	緝	緝	昌汁
3776	合	匣	合	合	侯閤
3777	閤	見	合	合	古沓
3778	答	端	合	合	都合
3779	趿	心	合	合	蘇合
3780	沓	定	合	合	徒合
3781	錔	透	合	合	他合
3782	雜	從	合	合	徂合
3783	帀	精	合	合	子荅
3784	拉	來	合	合	盧合
3785	納	泥	合	合	奴荅
3786	溘	溪	合	合	口荅
3787	姶	影	合	合	烏合
3788	欱	曉	合	合	呼合
3789	㬎	疑	合	合	五合
3790	䟃	清	合	合	七合
3791	遪	常	合	合	十合
3792	唈	影	合	合	烏荅
3793	盍	匣	盍	盍	胡臘
3794	臘	來	盍	盍	盧盍
3795	㿴	端	盍	盍	都榼
3796	榻	透	盍	盍	吐盍
3797	𣣹	曉	盍	盍	呼盍
3798	魶	泥	盍	盍	奴盍
3799	蹋	定	盍	盍	徒盍
3800	𠎷	心	盍	盍	私盍
3801	儑	疑	盍	盍	五盍
3802	䪞	從	盍	盍	才盍
3803	䫦	見	盍	盍	古盍
3804	榼	溪	盍	盍	苦盍
3805	鰪	影	盍	盍	安盍
3806	囃	清	盍	盍	倉雜
3807	砝	見	盍	盍	居盍
3808	譫	章	盍	盍	章盍
3809	葉	以	葉	葉	與涉
3810	接	精	葉	葉	即葉
3811	攝	書	葉	葉	書涉
3812	涉	常	葉	葉	時攝
3813	獵	來	葉	葉	良涉
3814	捷	從	葉	葉	疾葉
3815	䐑	澄	葉	葉	直葉
3816	𢽱	影	葉B	葉B	於輒
3817	聶	孃	葉	葉	尼輒
3818	謵	昌	葉	葉	叱涉
3819	讘	日	葉	葉	而涉
3820	讋	章	葉	葉	之涉
3821	妾	清	葉	葉	七接
3822	鍤	徹	葉	葉	丑輒
3823	衱	羣	葉B	葉B	其輒
3824	輒	知	葉	葉	陟葉
3825	曄	云	葉	葉	筠輒
3826	𤷾	溪	葉A	葉A	去涉
3827	萐	生	葉	葉	山輒
3828	𦀖	見	葉B	葉B	居輒
3829	魘	影	葉A	葉A	於葉
3830	怗	透	怗	怗	他協
3831	協	匣	怗	怗	胡頰
3832	頰	見	怗	怗	古協
3833	愜	溪	怗	怗	苦協
3834	牒	定	怗	怗	徒協
3835	苶	泥	怗	怗	奴協
3836	燮	心	怗	怗	蘇協
3837	㼲	來	怗	怗	盧協
3838	聑	端	怗	怗	丁愜
3839	䕹	從	怗	怗	在協
3840	浹	精	怗	怗	子協
3841	弽	曉	怗	怗	呼牒
3842	䢡	心	怗	怗	先頰
3843	洽	匣	洽	洽	侯夾
3844	恰	溪	洽	洽	苦洽
3845	𥯦	崇	洽	洽	士洽
3846	夾	見	洽	洽	古洽
3847	眨	莊	洽	洽	側洽
3848	插	初	洽	洽	楚洽
3849	㘝	孃	洽	洽	女洽
3850	䶎	曉	洽	洽	呼洽
3851	霎	生	洽	洽	山洽
3852	劄	知	洽	洽	竹洽
3853	𨂁	影	洽	洽	烏洽
3854	䀴	疑	洽	洽	五夾
3855	𥃐	徹	洽	洽	丑㘝
3856	狎	匣	狎	狎	胡甲
3857	𠗨	澄	狎	狎	丈甲
3858	鴨	影	狎	狎	烏甲
3859	甲	見	狎	狎	古狎
3860	翣	生	狎	狎	所甲
3861	呷	曉	狎	狎	呼甲
3862	業	疑	業	業	魚怯
3863	脅	曉	業	業	虚業
3864	怯	溪	業	業	去劫
3865	劫	見	業	業	居怯
3866	腌	影	業	業	於業
3867	殜	以	業	業	余業
3868	跲	羣	業	業	巨業
3869	乏	並	乏	乏	房法
3870	法	幫	乏	乏	方乏
3871	𥎰	滂	乏	乏	孚法
3872	猲	溪	乏	乏	起法
3873	䎎	孃	乏	乏	女法
3874	𦑣	徹	乏	乏	丑法
